Scheme name,Company Name,Scheme Id,Company Id,Holding,Pee Net Assets
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,Inox Wind Ltd.,4
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,IndusInd Bank Ltd.,3.8
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,Global Health Ltd.,3.8
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,Deepak Nitrite Ltd.,3.7
Business Opportunities (BOP),Motilal Oswal AMC,9,3,Zomato Ltd.,7
Business Opportunities (BOP),Motilal Oswal AMC,9,3,Phoenix Mills Ltd.,6.1
Business Opportunities (BOP),Motilal Oswal AMC,9,3,Prestige Estates Projects Ltd.,5.3
Business Opportunities (BOP),Motilal Oswal AMC,9,3,Blue Star Ltd.,4.9
Business Opportunities (BOP),Motilal Oswal AMC,9,3,Apar Industries Ltd.,4.8
Business Opportunities (BOP),Motilal Oswal AMC,9,3,IndusInd Bank Ltd.,4.8
Business Opportunities (BOP),Motilal Oswal AMC,9,3,Angel One Ltd.,4.6
Business Opportunities (BOP),Motilal Oswal AMC,9,3,Kalyan Jewellers India Ltd.,4.6
Business Opportunities (BOP),Motilal Oswal AMC,9,3,Bharat Electronics Ltd.,4.4
Business Opportunities (BOP),Motilal Oswal AMC,9,3,Inox Wind Ltd.,4.1
Value Migration,Motilal Oswal AMC,10,3,Zomato Ltd.,7
Value Migration,Motilal Oswal AMC,10,3,Prestige Estates Projects Ltd.,7
Value Migration,Motilal Oswal AMC,10,3,Kalyan Jewellers India Ltd.,6.5
Value Migration,Motilal Oswal AMC,10,3,BSE Ltd.,5.8
Value Migration,Motilal Oswal AMC,10,3,Apar Industries Ltd.,5.4
Value Migration,Motilal Oswal AMC,10,3,Suzlon Energy Ltd.,4.8
Value Migration,Motilal Oswal AMC,10,3,Angel One Ltd.,4.6
Value Migration,Motilal Oswal AMC,10,3,Larsen & Toubro Ltd.,4.4
Value Migration,Motilal Oswal AMC,10,3,Bharat Electronics Ltd.,4.4
Value Migration,Motilal Oswal AMC,10,3,eMudhra Ltd.,4.3
Mid to Mega,Motilal Oswal AMC,178,3,Trent Ltd.,7.7
Mid to Mega,Motilal Oswal AMC,178,3,Global Health Ltd.,6.8
Mid to Mega,Motilal Oswal AMC,178,3,Indian Bank,6.2
Mid to Mega,Motilal Oswal AMC,178,3,TVS Motor Company Ltd.,6.1
Mid to Mega,Motilal Oswal AMC,178,3,Kalyan Jewellers India Ltd.,5.4
Mid to Mega,Motilal Oswal AMC,178,3,Apar Industries Ltd.,5.1
Mid to Mega,Motilal Oswal AMC,178,3,KEI Industries Ltd.,4.8
Mid to Mega,Motilal Oswal AMC,178,3,IDFC First Bank Ltd.,4.8
Mid to Mega,Motilal Oswal AMC,178,3,BSE Ltd.,4.7
Mid to Mega,Motilal Oswal AMC,178,3,APL Apollo Tubes Ltd.,4.7
Multifactor Equity PMS,Motilal Oswal AMC,318,3,Oil India Ltd.,5
Multifactor Equity PMS,Motilal Oswal AMC,318,3,Power Finance Corporation Ltd.,5
Multifactor Equity PMS,Motilal Oswal AMC,318,3,REC Ltd.,5
Multifactor Equity PMS,Motilal Oswal AMC,318,3,Ajanta Pharma Ltd.,3.75
Multifactor Equity PMS,Motilal Oswal AMC,318,3,Alkem Laboratories Ltd.,3.75
Multifactor Equity PMS,Motilal Oswal AMC,318,3,Bayer CropScience Ltd.,3.75
Multifactor Equity PMS,Motilal Oswal AMC,318,3,Castrol India Ltd.,3.75
Multifactor Equity PMS,Motilal Oswal AMC,318,3,Cipla Ltd.,3.75
Multifactor Equity PMS,Motilal Oswal AMC,318,3,Container Corporation Of India Ltd.,3.75
Multifactor Equity PMS,Motilal Oswal AMC,318,3,Dr. Reddy's Laboratories Ltd.,3.75
Ethical PMS,Motilal Oswal AMC,319,3,Global Health Ltd.,8.3
Ethical PMS,Motilal Oswal AMC,319,3,Bharat Electronics Ltd.,7.6
Ethical PMS,Motilal Oswal AMC,319,3,KEI Industries Ltd.,6.8
Ethical PMS,Motilal Oswal AMC,319,3,Siemens Ltd.,5.9
Ethical PMS,Motilal Oswal AMC,319,3,Birlasoft Ltd.,5.7
Ethical PMS,Motilal Oswal AMC,319,3,CG Power and Industrial Solutions Ltd.,5.3
Ethical PMS,Motilal Oswal AMC,319,3,Cummins India Ltd.,5
Ethical PMS,Motilal Oswal AMC,319,3,Pricol Ltd.,4.6
Ethical PMS,Motilal Oswal AMC,319,3,Apar Industries Ltd.,4.5
Ethical PMS,Motilal Oswal AMC,319,3,UltraTech Cement Ltd.,4.5
Founders,Motilal Oswal AMC,372,3,Zomato Ltd.,7
Founders,Motilal Oswal AMC,372,3,Kalyan Jewellers India Ltd.,5.9
Founders,Motilal Oswal AMC,372,3,Prestige Estates Projects Ltd.,5.6
Founders,Motilal Oswal AMC,372,3,Apar Industries Ltd.,5.3
Founders,Motilal Oswal AMC,372,3,Inox Wind Ltd.,5
Founders,Motilal Oswal AMC,372,3,eMudhra Ltd.,4.8
Founders,Motilal Oswal AMC,372,3,Phoenix Mills Ltd.,4.7
Founders,Motilal Oswal AMC,372,3,Suzlon Energy Ltd.,4.5
Founders,Motilal Oswal AMC,372,3,Trent Ltd.,4.4
Founders,Motilal Oswal AMC,372,3,Angel One Ltd.,4.3
Multicap Strategy,Narnolia,61,25,M&M,9.5
Multicap Strategy,Narnolia,61,25,SBIN,8.6
Multicap Strategy,Narnolia,61,25,HDFCBANK,7.2
Multicap Strategy,Narnolia,61,25,LT,7.2
Multicap Strategy,Narnolia,61,25,RELIANCE,7.2
Multicap Strategy,Narnolia,61,25,BHARTIARTL,5.3
Special Situations Fund,Negen Capital,186,89,Motilal Oswal Financial Services Ltd,11.55
Special Situations Fund,Negen Capital,186,89,Aarti Pharmalabs Ltd,6.62
Special Situations Fund,Negen Capital,186,89,Bajel Projects Ltd,6.26
Special Situations Fund,Negen Capital,186,89,Nuvama Wealth Management Ltd,5.84
Special Situations Fund,Negen Capital,186,89,Piramal Pharma Ltd,4.82
ABC Equity Portfolio,Oak Asset Management,254,110,Reliance Industries,6.51
ABC Equity Portfolio,Oak Asset Management,254,110,NTPC Ltd,6.09
ABC Equity Portfolio,Oak Asset Management,254,110,DLF Limited,5.95
ABC Equity Portfolio,Oak Asset Management,254,110,Cash & Eq,25.59
Core Equity Portfolio,PGIM India,96,45,VST Tillers & Tractors,7.5
Core Equity Portfolio,PGIM India,96,45,Maruti Suzuki India Ltd,6
Core Equity Portfolio,PGIM India,96,45,Computer Age Management System,6
Core Equity Portfolio,PGIM India,96,45,FDC Ltd,6
Core Equity Portfolio,PGIM India,96,45,Eureka Forbes,6
Core Equity Portfolio,PGIM India,96,45,Bharat Electronics,5
Core Equity Portfolio,PGIM India,96,45,Timken India Ltd,3
Core Equity Portfolio,PGIM India,96,45,Mphasis,3.5
Core Equity Portfolio,PGIM India,96,45,Powergrid Corporation of India,4.5
Core Equity Portfolio,PGIM India,96,45,Vardhman Textiles Ltd,4.5
Core Equity Portfolio,PGIM India,96,45,Phoenix Mills Ltd,2
Core Equity Portfolio,PGIM India,96,45,Astral Ltd,4
Core Equity Portfolio,PGIM India,96,45,PI Industries,5.5
Core Equity Portfolio,PGIM India,96,45,Syngene International,6
Core Equity Portfolio,PGIM India,96,45,ICICI Lombard Ltd,5
Core Equity Portfolio,PGIM India,96,45,Hindustan Unilever Ltd,5
Core Equity Portfolio,PGIM India,96,45,Nestle India Ltd,5
Core Equity Portfolio,PGIM India,96,45,Oracle Financial Services Software Ltd,4
Core Equity Portfolio,PGIM India,96,45,Havells,5
Phoenix,PGIM India,97,45,VST Tillers & Tractors,6
Phoenix,PGIM India,97,45,Artemis Medicare Services Ltd,6
Phoenix,PGIM India,97,45,Hawkins Cooker,4.5
Phoenix,PGIM India,97,45,Sandhar Technologies,4.5
Phoenix,PGIM India,97,45,Carborundum Universal,4.5
Phoenix,PGIM India,97,45,KPR Mills Ltd.,4.5
Phoenix,PGIM India,97,45,Procter & Gamble Health Ltd,4.5
Phoenix,PGIM India,97,45,Trent Ltd,4.5
Phoenix,PGIM India,97,45,Tata Consumer Products Ltd,4
Phoenix,PGIM India,97,45,Kajaria Ceramics Ltd,4
Phoenix,PGIM India,97,45,C E Infosystems (MapmyIndia),4
Phoenix,PGIM India,97,45,Phoenix Mills Ltd,4
Phoenix,PGIM India,97,45,Greenply Industries Ltd,4
Phoenix,PGIM India,97,45,Sagar Cements Ltd,3.75
Phoenix,PGIM India,97,45,Ultramarine & Pigments,3.5
Phoenix,PGIM India,97,45,DCB,3.5
Phoenix,PGIM India,97,45,Oberoi Realty Ltd,3.5
Phoenix,PGIM India,97,45,Indian Hotels Co Ltd,3.5
Phoenix,PGIM India,97,45,Affle India Ltd,3
Signature India Portfolio,Phillip Capital,64,28,RELIANCE INDUSTRIES LTD,6.26
Signature India Portfolio,Phillip Capital,64,28,ICICI BANK LTD,6.01
Signature India Portfolio,Phillip Capital,64,28,HDFC BANK LTD,5.44
Signature India Portfolio,Phillip Capital,64,28,TATA ELXSI LTD,5.35
Signature India Portfolio,Phillip Capital,64,28,TIPS INDUSTRIES LTD,5.13
Signature India Portfolio,Phillip Capital,64,28,COFORGE LTD,5.04
Signature India Portfolio,Phillip Capital,64,28,BAJAJ FINANCE LTD,4.98
Signature India Portfolio,Phillip Capital,64,28,SONA BLW PRECISION FORGINGS LTD,4.92
Signature India Portfolio,Phillip Capital,64,28,KSB LTD,4.59
Signature India Portfolio,Phillip Capital,64,28,SCHAEFFLER INDIA LTD,4.51
Signature India Portfolio,Phillip Capital,64,28,DIVI'S LABORATORIES LTD,4.26
Signature India Portfolio,Phillip Capital,64,28,EUREKA FORBES LTD,4.15
Signature India Portfolio,Phillip Capital,64,28,POONAWALLA FINCORP LTD,3.97
Signature India Portfolio,Phillip Capital,64,28,GRINDWELL NORTON LTD,3.92
Signature India Portfolio,Phillip Capital,64,28,TATA CONSUMER PRODUCTS LTD,3.67
Signature India Portfolio,Phillip Capital,64,28,ASTRAL LTD,3.65
Signature India Portfolio,Phillip Capital,64,28,TATA CONSULTANCY SERVICES LTD,3.37
Signature India Portfolio,Phillip Capital,64,28,CRAFTSMAN AUTOMATION LTD,3.36
Signature India Portfolio,Phillip Capital,64,28,SRF LTD,3.05
Signature India Portfolio,Phillip Capital,64,28,ENDURANCE TECHNOLOGIES LTD,2.76
Signature India Portfolio,Phillip Capital,64,28,SIEMENS LTD,2.71
Signature India Portfolio,Phillip Capital,64,28,BAJAJ ELECTRICALS LTD,1.25
Signature India Portfolio,Phillip Capital,64,28,JIO FINANCIAL SERVICES LTD,0.91
Signature India Portfolio,Phillip Capital,64,28,ZOMATO LTD,0.63
Signature India Portfolio,Phillip Capital,64,28,BAJEL PROJECTS LTD,0.6
Emerging India Portfolio,Phillip Capital,203,28,SRF LTD,7.36
Emerging India Portfolio,Phillip Capital,203,28,KSB LTD,7.33
Emerging India Portfolio,Phillip Capital,203,28,ASTRAL LTD,6.53
Emerging India Portfolio,Phillip Capital,203,28,KPIT TECHNOLOGIES LTD,5.79
Emerging India Portfolio,Phillip Capital,203,28,COFORGE LTD,5.74
Emerging India Portfolio,Phillip Capital,203,28,POONAWALLA FINCORP LTD,5.61
Emerging India Portfolio,Phillip Capital,203,28,EUREKA FORBES LTD,5.59
Emerging India Portfolio,Phillip Capital,203,28,TATA ELXSI LTD,5.49
Emerging India Portfolio,Phillip Capital,203,28,SCHAEFFLER INDIA LTD,5.17
Emerging India Portfolio,Phillip Capital,203,28,GRINDWELL NORTON LTD,5.01
Emerging India Portfolio,Phillip Capital,203,28,CRAFTSMAN AUTOMATION LTD,4.9
Emerging India Portfolio,Phillip Capital,203,28,ENDURANCE TECHNOLOGIES LTD,4.65
Emerging India Portfolio,Phillip Capital,203,28,IDFC FIRST BANK LTD,4.29
Emerging India Portfolio,Phillip Capital,203,28,TIPS INDUSTRIES LTD,4.2
Emerging India Portfolio,Phillip Capital,203,28,PRAJ INDUSTRIES LTD,3.47
Emerging India Portfolio,Phillip Capital,203,28,ESAB INDIA LTD,3.06
Emerging India Portfolio,Phillip Capital,203,28,KRISHNA INSTITUTE OF MEDICAL SCIENCES LTD,2.78
Emerging India Portfolio,Phillip Capital,203,28,SONA BLW PRECISION FORGINGS LTD,2.04
Emerging India Portfolio,Phillip Capital,203,28,ZOMATO LTD,2.02
Leader Portfolio,Piper Serica,159,76,BAJEL PROJECTS LTD,1.16
Leader Portfolio,Piper Serica,159,76,JIO FINANCIAL SERVICES LTD,5.6
Leader Portfolio,Piper Serica,159,76,DIXON TECHNOLOGIES INDIA LTD,4.7
Leader Portfolio,Piper Serica,159,76,APOLLO HOSPITALS ENTERPRISES LTD,4.7
Leader Portfolio,Piper Serica,159,76,RELIANCE INDUSTRIES LTD,4.4
Aqua Strategy,Prabhudas Liladher,43,16,CENTRAL DEPOSITORY SERVICES INDIA LTD,4.4
Aqua Strategy,Prabhudas Liladher,43,16,SCHNEIDER ELECTRIC INFRASTRUCTURE LTD,4.16
Aqua Strategy,Prabhudas Liladher,43,16,ADANI ENTERPRISES LTD,3.7
Aqua Strategy,Prabhudas Liladher,43,16,INTERGLOBE AVIATION LTD,3.65
Aqua Strategy,Prabhudas Liladher,43,16,EICHER MOTORS LTD,3.53
Aqua Strategy,Prabhudas Liladher,43,16,E I H LTD,3.48
Multi Asset Dynamic Portfolio Strategy,Prabhudas Liladher,45,16,Equity_Nippon India_Nifty 50 Bees ETF_Large Cap,48.13
Multi Asset Dynamic Portfolio Strategy,Prabhudas Liladher,45,16,Equity_Nippon India_Nifty Midcap 150 ETF_Midcap,32.61
Multi Asset Dynamic Portfolio Strategy,Prabhudas Liladher,45,16,Equity_Nippon India_Small Cap Fund Direct-Growth_Smallcap,8.53
Multi Asset Dynamic Portfolio Strategy,Prabhudas Liladher,45,16,Debt_ICICI Prudential_All Seasons Bond Fund Direct-Growth_Bonds,4.94
Multi Asset Dynamic Portfolio Strategy,Prabhudas Liladher,45,16,Gold_Nippon India_Gold Bees ETF,4.18
Flagship PMS,Quest Investment,145,72,ICICI BANK,9.2
Flagship PMS,Quest Investment,145,72,TRENT LTD,7
Flagship PMS,Quest Investment,145,72,ZOMATO LTD,6.8
Flagship PMS,Quest Investment,145,72,HDFC BANK,5.8
Flagship PMS,Quest Investment,145,72,AJMERA REALTY & INFRA INDIA LTD,5.3
Flagship PMS,Quest Investment,145,72,ABB INDIA LTD,4.8
Flagship PMS,Quest Investment,145,72,TCS,4.4
Flagship PMS,Quest Investment,145,72,INDIAN HOTELS,4
Flagship PMS,Quest Investment,145,72,GMM PFAUDLER LTD,3.9
Flagship PMS,Quest Investment,145,72,E I H LTD,3.8
Multi PMS,Quest Investment,146,72,ZOMATO LTD,8
Multi PMS,Quest Investment,146,72,ICICI BANK,7.7
Multi PMS,Quest Investment,146,72,TRENT LTD,6
Multi PMS,Quest Investment,146,72,ABB INDIA LTD,4.7
Multi PMS,Quest Investment,146,72,TCS,4.5
Multi PMS,Quest Investment,146,72,AJMERA REALTY & INFRA INDIA LTD,4.1
Multi PMS,Quest Investment,146,72,NIPPON INDIA NIFTY PSU BANK BEES ETF,3.9
Multi PMS,Quest Investment,146,72,HDFC BANK,3.9
Multi PMS,Quest Investment,146,72,E I H LTD,3.6
Multi PMS,Quest Investment,146,72,INDIAN HOTELS,3.5
India Next Portfolio ,Renaissance,341,18,MOTILAL OSWAL FINANCIAL SERVICES LTD,6.74
India Next Portfolio ,Renaissance,341,18,INFOSYS LTD,5.76
India Next Portfolio ,Renaissance,341,18,HINDUSTAN PETROLEUM CORPORATION LTD,5.1
India Next Portfolio ,Renaissance,341,18,HDFC ASSET MANAGEMENT COMPANY LIMITED,4.99
India Next Portfolio ,Renaissance,341,18,STATE BANK OF INDIA,4.99
Midcap Portfolio,Renaissance,49,18,HINDUSTAN PETROLEUM CORPORATION LTD,5.52
Midcap Portfolio,Renaissance,49,18,CUMMINS INDIA LTD,5.21
Midcap Portfolio,Renaissance,49,18,POWER FINANCE CORPORATION LTD,5.15
Midcap Portfolio,Renaissance,49,18,ZYDUS LIFESCIENCES LTD,4.31
Midcap Portfolio,Renaissance,49,18,NUVAMA WEALTH MANAGEMENT LTD,4.16
Opportunities Portfolio,Renaissance,48,18,STATE BANK OF INDIA,6.96
Opportunities Portfolio,Renaissance,48,18,BHARTI AIRTEL LTD,6.79
Opportunities Portfolio,Renaissance,48,18,SUN PHARMACEUTICAL INDUSTRIES LTD,6.25
Opportunities Portfolio,Renaissance,48,18,TECH MAHINDRA LTD,5.93
Opportunities Portfolio,Renaissance,48,18,HDFC BANK LTD,5.77
Flexi Cap,Right Horizons,130,49,Trent Ltd.,6.94
Flexi Cap,Right Horizons,130,49,Reliance Industries Ltd.,5.56
Flexi Cap,Right Horizons,130,49,Kei Industries Ltd.,5.31
Flexi Cap,Right Horizons,130,49,Icici Bank Ltd.,4.86
Flexi Cap,Right Horizons,130,49,Apollo Pipes Ltd.,4.82
Super Value,Right Horizons,131,49,Kei Industries Ltd.,5.92
Super Value,Right Horizons,131,49,Trent Ltd.,5.72
Super Value,Right Horizons,131,49,Nuvama Wealth Manage Ltd,5.49
Super Value,Right Horizons,131,49,Aditya Vision Ltd.,4.71
Super Value,Right Horizons,131,49,Kpi Green Energy Limited,4.59
India Business Leaders,Right Horizons,133,49,Reliance Industries Ltd.,8.22
India Business Leaders,Right Horizons,133,49,Trent Ltd.,7.99
India Business Leaders,Right Horizons,133,49,Hdfc Bank Ltd.,7.57
India Business Leaders,Right Horizons,133,49,Icici Bank Ltd.,6.1
India Business Leaders,Right Horizons,133,49,State Bank Of India,5.84
Perennial Fund,Right Horizons,257,49,Trent Ltd.,13.51
Perennial Fund,Right Horizons,257,49,Varun Beverages Limited,7.94
Perennial Fund,Right Horizons,257,49,Titan Company Ltd.,7.17
Perennial Fund,Right Horizons,257,49,J B Chemicals Pharmaceuticals Ltd,7.11
Perennial Fund,Right Horizons,257,49,Sonata Software Ltd.,6.4
Growth & Momentum*,Satco,78,36,ICICI BANK LTD.,6.19
Growth & Momentum*,Satco,78,36,HDFC BANK LTD.,5.34
Growth & Momentum*,Satco,78,36,HOUSING DEVELOPMENT FINANCE CO,5.33
Growth & Momentum*,Satco,78,36,MASTEK LTD.,5.16
Growth & Momentum*,Satco,78,36,APOLLO TRICOAT TUBES LIMITED,4.68
ESG Portfolio,SBI,13,4,ICICI Bank Ltd.,6.48
ESG Portfolio,SBI,13,4,HDFC BANK LTD,5.82
ESG Portfolio,SBI,13,4,Blue Star Limited,5.56
ESG Portfolio,SBI,13,4,UNO MINDA LIMITED,5.53
ESG Portfolio,SBI,13,4,Kotak Mahindra Bank Ltd.,5.31
Aeon Alpha PMS,SBI,335,4,Carborundum Universal Ltd.,5.88
Aeon Alpha PMS,SBI,335,4,HDFC BANK LTD,5.74
Aeon Alpha PMS,SBI,335,4,Finolex Industries Ltd,5.66
Aeon Alpha PMS,SBI,335,4,ICICI Bank Ltd.,5.63
Aeon Alpha PMS,SBI,335,4,CASH,5.41
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,Nasdaq 100,24.97
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,Nifty 50,23.11
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,Nifty Next 50,13.69
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,Nifty Midcap 150,13.88
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,Nifty Smallcap 150,3.06
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,Debt,9.97
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,Domestic Gold,2.18
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,Reit Portfolio,5.12
Shree Wealth Builder Plan,Shree Rama Managers LLP,329,143,Cash Equivalent,4.02
India Equity Portfolio,Silverarch,160,77,TITAGARH RAIL SYSTEMS LIMITED,8
India Equity Portfolio,Silverarch,160,77,UJJIVAN FINANCIAL,7
India Equity Portfolio,Silverarch,160,77,Equitas Small Finance Bank Limited,6.5
India Equity Portfolio,Silverarch,160,77,IDFC FIRST BANK LIMITED,6
India Equity Portfolio,Silverarch,160,77,BHARAT ELECTRONICS LTD,5
Mid & Small Cap Equity,Silverarch,162,77,TITAGARH RAIL SYSTEMS LIMITED,8
Mid & Small Cap Equity,Silverarch,162,77,UJJIVAN FINANCIAL,7
Mid & Small Cap Equity,Silverarch,162,77,Equitas Small Finance Bank Limited,6.5
Mid & Small Cap Equity,Silverarch,162,77,ION EXCHANGE INDIA LTD.,6
Mid & Small Cap Equity,Silverarch,162,77,IDFC FIRST BANK LIMITED,6
Growth Portfolio,SMC Global,114,53,HDFC Bank Ltd,7.5
Growth Portfolio,SMC Global,114,53,Reliance Industries Ltd,6
Growth Portfolio,SMC Global,114,53,The Federal Bank Ltd,5
Growth Portfolio,SMC Global,114,53,Krsnaa Diagnostics Ltd,4
Growth Portfolio,SMC Global,114,53,Aegis Logistics Ltd,3.5
S.E.L.F,Sundaram Alternates,18,7,AU SMALL FINANCE BANK LTD,8.07
S.E.L.F,Sundaram Alternates,18,7,BERGER PAINTS I LTD,7.46
S.E.L.F,Sundaram Alternates,18,7,NAVIN FLUORINE INTERNATIONAL LTD,6.42
S.E.L.F,Sundaram Alternates,18,7,SRF LTD,5.95
S.E.L.F,Sundaram Alternates,18,7,BAJAJ FINSERV LTD,5.94
Voyager,Sundaram Alternates,19,7,AU SMALL FINANCE BANK LTD,8.91
Voyager,Sundaram Alternates,19,7,ICICI BANK LTD,8.1
Voyager,Sundaram Alternates,19,7,ASIAN PAINTS LTD,7.85
Voyager,Sundaram Alternates,19,7,AXIS BANK LTD.,6.25
Voyager,Sundaram Alternates,19,7,SRF LTD,5.37
SISOP,Sundaram Alternates,20,7,ICICI BANK LTD,9.09
SISOP,Sundaram Alternates,20,7,ASIAN PAINTS LTD,8.65
SISOP,Sundaram Alternates,20,7,AU SMALL FINANCE BANK LTD,8.31
SISOP,Sundaram Alternates,20,7,TITAN INDUSTRIES LIMITED,8.23
SISOP,Sundaram Alternates,20,7,ASTRAL LIMITED,7.61
Rising Stars,Sundaram Alternates,184,7,NAVIN FLUORINE INTERNATIONAL LTD,10.31
Rising Stars,Sundaram Alternates,184,7,CITY UNION BANK LTD,9.07
Rising Stars,Sundaram Alternates,184,7,WESTLIFE DEVELOPMENT LTD,7.23
Rising Stars,Sundaram Alternates,184,7,HOME FIRST FINANCE COMPANY LIMITED,6.94
Rising Stars,Sundaram Alternates,184,7,SAFARI INDUSTRIES LTD,6
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,TATA MOTORS LTD DVR,5.88
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,BAJAJ AUTO LTD.,4.79
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,LARSEN & TOUBRO LTD.,4.61
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,ADANI PORTS AND SPECIAL ECONOMIC ZONE LTD.,4.22
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,TATA CONSUMER PRODUCTS LTD,3.74
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,NIPPON INDIA ETF NIFTY PSU BANK BEES,3.62
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,BOSCH LTD.,3.55
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,RELIANCE INDUSTRIES LTD.,3.42
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,ICICI BANK LTD.,3.34
SRE Shield,Sykes & Ray Equities (I) Ltd ,314,137,ALKEM LABORATORIES LTD,3.31
212ʡ Wealth Mantra,Turtle Wealth Management Pvt. Ltd.-,141,69,LARSEN & TOUBRO LTD.,9.74
212ʡ Wealth Mantra,Turtle Wealth Management Pvt. Ltd.-,141,69,MAHINDRA & MAHINDRA LTD.,9.1
212ʡ Wealth Mantra,Turtle Wealth Management Pvt. Ltd.-,141,69,STATE BANK OF INDIA,8.8
212ʡ Wealth Mantra,Turtle Wealth Management Pvt. Ltd.-,141,69,POWER GRID CORPORATION OF INDIA LTD.,7.94
212ʡ Wealth Mantra,Turtle Wealth Management Pvt. Ltd.-,141,69,JINDAL STAINLESS LTD.,7.19
212ʡ Growth Mantra,Turtle Wealth Management Pvt. Ltd.-,325,69,BIGBLOC CONSTRUCTION LTD,15.25
212ʡ Growth Mantra,Turtle Wealth Management Pvt. Ltd.-,325,69,VOLTAMP TRANSFORMERS LTD.,8.43
212ʡ Growth Mantra,Turtle Wealth Management Pvt. Ltd.-,325,69,OIL INDIA LTD.,8.36
212ʡ Growth Mantra,Turtle Wealth Management Pvt. Ltd.-,325,69,BEML LTD.,6.7
212ʡ Growth Mantra,Turtle Wealth Management Pvt. Ltd.-,325,69,THE GREAT EASTERN SHIPPING COMPANY LIMITED,5.52
Growing India Strategy,Valcreate Investment Managers,166,81,Bharat Electronics Ltd,9.6
Growing India Strategy,Valcreate Investment Managers,166,81,CG Power and Industrial Solutions Ltd,8.1
Growing India Strategy,Valcreate Investment Managers,166,81,Repco Home Finance Ltd,7.9
Growing India Strategy,Valcreate Investment Managers,166,81,Bank of Baroda,7.7
Growing India Strategy,Valcreate Investment Managers,166,81,Can Fin Homes Ltd,6.4
Life Sciences and Specialty Opportunities Strategy,Valcreate Investment Managers,167,81,Lupin Ltd,11.5
Life Sciences and Specialty Opportunities Strategy,Valcreate Investment Managers,167,81,PI Industries Ltd,9.8
Life Sciences and Specialty Opportunities Strategy,Valcreate Investment Managers,167,81,Sun Pharmaceuticals Industries Ltd,9.8
Life Sciences and Specialty Opportunities Strategy,Valcreate Investment Managers,167,81,Abbott India,9.6
Life Sciences and Specialty Opportunities Strategy,Valcreate Investment Managers,167,81,Ajanta Pharma Ltd,8.3
Rising Star Opportunity Fund,Valentis Advisors,229,78,Aurobindo,0
Rising Star Opportunity Fund,Valentis Advisors,229,78,Ganesha Ecosphere Ltd,0
Rising Star Opportunity Fund,Valentis Advisors,229,78,JTL Infra Ltd,0
Rising Star Opportunity Fund,Valentis Advisors,229,78,RBL Bank,0
Rising Star Opportunity Fund,Valentis Advisors,229,78,Va Tech Wabag,0
Valtrust Momentum,Valtrust Partners LLP,380,162,Hindustan Aeronautics Ltd,5.09
Valtrust Momentum,Valtrust Partners LLP,380,162,Apar Industries Ltd,5.05
Valtrust Momentum,Valtrust Partners LLP,380,162,Varun Beverages Ltd,5.03
Valtrust Momentum,Valtrust Partners LLP,380,162,Anand Rathi Wealth Ltd,4.68
Valtrust Momentum,Valtrust Partners LLP,380,162,Jindal Stainless Ltd,4.31
Valtrust Momentum,Valtrust Partners LLP,380,162,KEI Industries Limited,3.91
Valtrust Momentum,Valtrust Partners LLP,380,162,TVS Motor Company Limited,3.67
Valtrust Momentum,Valtrust Partners LLP,380,162,Bharat Electronics Ltd,3.65
Valtrust Momentum,Valtrust Partners LLP,380,162,Elecon Engineering Company Ltd,3.52
Valtrust Momentum,Valtrust Partners LLP,380,162,Action Construction Equipment Ltd,3.46
India Pioneers Equity,White Oak Capital Management,109,55,ICICI BANK LTD,6.9
India Pioneers Equity,White Oak Capital Management,109,55,HDFC BANK LTD,4.1
India Pioneers Equity,White Oak Capital Management,109,55,STATE BANK OF INDIA,4
India Pioneers Equity,White Oak Capital Management,109,55,TATA CONSULTANCY SERVICES LTD,3.9
India Pioneers Equity,White Oak Capital Management,109,55,NESTLE INDIA LTD,3.4
Wright Alpha Fund,Wryght Research & Capital ,357,156,Suzlon Energy,14.81
Wright Alpha Fund,Wryght Research & Capital ,357,156,Titagarh Rail,14.8
Wright Alpha Fund,Wryght Research & Capital ,357,156,Mazagon Dock,14.74
