Scheme name,Company Name,Scheme Id,Company Id,Holding,Pee Net Assets,StockID
Small & Midcap,Kotak AMC,94,2,HDFC BANK LTD,5.6,
Small & Midcap,Kotak AMC,94,2,EXIDE INDUSTRIES LTD,5.4,
Small & Midcap,Kotak AMC,94,2,PNC INFRATECH LTD,5.3,
Fintech,Kotak AMC,220,2,TECH MAHINDRA LTD,8.8,
Fintech,Kotak AMC,220,2,INFOSYS LTD,7.2,
Fintech,Kotak AMC,220,2,HDFC BANK LTD,7.1,
Fintech,Kotak AMC,220,2,TATA CONSULTANCY SERVICES LTD,7.1,
Fintech,Kotak AMC,220,2,CYIENT LTD,6.4,
Fintech,Kotak AMC,220,2,BIRLASOFT LTD,4.9,
Fintech,Kotak AMC,220,2,LTIMINDTREE LTD,4.4,
Fintech,Kotak AMC,220,2,HCL TECHNOLOGIES LTD,4.4,
Fintech,Kotak AMC,220,2,WIPRO LTD,4.4,
Fintech,Kotak AMC,220,2,SHRIRAM FINANCE LTD,4.2,
Fintech,Kotak AMC,220,2,ORACLE FINANCIAL SERVICES SOFTWARE LTD,4.0,
Fintech,Kotak AMC,220,2,STATE BANK OF INDIA,3.8,1313.0
Fintech,Kotak AMC,220,2,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD,3.7,
Fintech,Kotak AMC,220,2,INDIAN RAILWAY CATERING & TOURISM CORPORATION LTD,3.6,
Fintech,Kotak AMC,220,2,ICICI LOMBARD GENERAL INSURANCE COMPANY LTD,3.5,
Fintech,Kotak AMC,220,2,ZOMATO LTD,3.5,
Fintech,Kotak AMC,220,2,BAJAJ FINANCE LTD,3.1,
Fintech,Kotak AMC,220,2,AXIS BANK LTD,2.9,
Fintech,Kotak AMC,220,2,INDUSIND BANK LTD,2.9,
Fintech,Kotak AMC,220,2,BOSCH LTD,2.2,
Fintech,Kotak AMC,220,2,L&T TECHNOLOGY SERVICES LTD,2.1,
Fintech,Kotak AMC,220,2,LIC HOUSING FINANCE LTD,1.9,
Fintech,Kotak AMC,220,2,FSN E-COMMERCE VENTURES LTD,1.9,
Future Stars,Magadh Capital Advisors LLP,299,134,KEI INDUSTRIES LTD.,7.83,
Future Stars,Magadh Capital Advisors LLP,299,134,PRESTIGE ESTATES PROJECTS LIMITED,7.72,1172.0
Future Stars,Magadh Capital Advisors LLP,299,134,TATA POWER COMPANY LIMITED,6.86,1476.0
Future Stars,Magadh Capital Advisors LLP,299,134,TCI EXPRESS LIMITED,6.27,1482.0
Future Stars,Magadh Capital Advisors LLP,299,134,MASTEK LIMITED,5.68,930.0
Value For Growth,Magadh Capital Advisors LLP,300,134,KEI INDUSTRIES LTD.,7.48,
Value For Growth,Magadh Capital Advisors LLP,300,134,STATE BANK OF INDIA LIMITED,6.97,
Value For Growth,Magadh Capital Advisors LLP,300,134,LARSEN AND TOUBRO LIMITED,6.74,
Value For Growth,Magadh Capital Advisors LLP,300,134,ICICI BANK LIMITED,6.46,641.0
Value For Growth,Magadh Capital Advisors LLP,300,134,INFOSYS LIMITED,5.44,695.0
Trend Following,Marathon Trends,60,24,ACTION CONSTRUCTION EQUIPMENT LIMITED,5.89,25.0
Trend Following,Marathon Trends,60,24,ABB INDIA LIMITED,5.31,17.0
Trend Following,Marathon Trends,60,24,SIEMENS LTD,5.22,
Trend Following,Marathon Trends,60,24,APAR INDUSTRIES LTD,4.96,
Trend Following,Marathon Trends,60,24,SUN PHARMACEUTICALS INDUSTRIES LIMITED,4.78,
Trend Following,Marathon Trends,60,24,VARUN BEVERAGES LTD,4.63,
Trend Following,Marathon Trends,60,24,KEI INDUSTRIES LTD.,4.57,
Trend Following,Marathon Trends,60,24,ICICI BANK LIMITED,4.37,641.0
Trend Following,Marathon Trends,60,24,TUBE INVESTMENTS OF INDIA LIMITED,4.37,1508.0
Trend Following,Marathon Trends,60,24,JBM AUTO LIMITED,4.3,738.0
Consistent Compounders,Marcellus Investment Managers,59,23,BAJAJ FINANCE LTD.,10.6,
Consistent Compounders,Marcellus Investment Managers,59,23,HDFC BANK LTD.,10.5,
Consistent Compounders,Marcellus Investment Managers,59,23,TRENT LTD.,9.2,
Consistent Compounders,Marcellus Investment Managers,59,23,ASIAN PAINTS LTD.,8.6,
Consistent Compounders,Marcellus Investment Managers,59,23,DIVI'S LABORATORIES LTD.,8.0,
Little Champs,Marcellus Investment Managers,174,23,GMM PFAUDLER LTD.,7.0,
Little Champs,Marcellus Investment Managers,174,23,MOLD-TEK PACKAGING LTD.,6.0,
Little Champs,Marcellus Investment Managers,174,23,MAS FINANCIAL SERVICES LTD.,5.5,
Little Champs,Marcellus Investment Managers,174,23,ALKYL AMINES CHEMICALS LTD.,5.0,
Little Champs,Marcellus Investment Managers,174,23,VIJAYA DIAGNOSTIC CENTRE LTD,5.0,
Little Champs,Marcellus Investment Managers,174,23,GARWARE TECHNICAL FIBRES LTD.,4.5,
Little Champs,Marcellus Investment Managers,174,23,ULTRAMARINE & PIGMENTS LTD.,4.5,
Little Champs,Marcellus Investment Managers,174,23,AAVAS FINANCIERS LTD.,4.5,
Little Champs,Marcellus Investment Managers,174,23,TARSONS PRODUCTS LTD.,4.0,
Little Champs,Marcellus Investment Managers,174,23,FINE ORGANIC INDUSTRIES LTD.,4.0,
Kings of Capital,Marcellus Investment Managers,176,23,HDFC BANK LTD.,15.5,
Kings of Capital,Marcellus Investment Managers,176,23,BAJAJ FINANCE LTD.,14.5,
Kings of Capital,Marcellus Investment Managers,176,23,KOTAK MAHINDRA BANK LTD.,13.5,
Rising Giants,Marcellus Investment Managers,303,23,GMM PFAUDLER LTD.,7.5,
Rising Giants,Marcellus Investment Managers,303,23,DIVI'S LABORATORIES LTD.,6.0,
Rising Giants,Marcellus Investment Managers,303,23,ALKYL AMINES CHEMICALS LTD.,5.0,
Rising Giants,Marcellus Investment Managers,303,23,EICHER MOTORS LTD.,5.0,
Rising Giants,Marcellus Investment Managers,303,23,SKF INDIA LIMITED,5.0,1376.0
Rising Giants,Marcellus Investment Managers,303,23,INFO EDGE (INDIA) LTD.,4.5,
Rising Giants,Marcellus Investment Managers,303,23,L&T TECHNOLOGY SERVICES LTD.,4.5,
Rising Giants,Marcellus Investment Managers,303,23,AAVAS FINANCIERS LTD.,4.0,
Rising Giants,Marcellus Investment Managers,303,23,SUPRAJIT ENGINEERING LTD.,4.0,
Rising Giants,Marcellus Investment Managers,303,23,CHOLAMANDALAM INVESTMENT AND FINANCE COMPANY LTD.,4.0,
Global Compounders ,Marcellus Investment Managers,373,23,BERKSHIRE HATHAWAY INC-CL B,9.5,
Global Compounders ,Marcellus Investment Managers,373,23,HEICO CORP-CLASS A,7.3,
Global Compounders ,Marcellus Investment Managers,373,23,COSTCO WHOLESALE CORP,7.0,
Global Compounders ,Marcellus Investment Managers,373,23,AMETEK INC,6.0,
Global Compounders ,Marcellus Investment Managers,373,23,CONSTELLATION SOFTWARE INC,5.9,
Global Compounders ,Marcellus Investment Managers,373,23,AMAZON.COM INC,5.1,
Global Compounders ,Marcellus Investment Managers,373,23,DANAHER CORP,4.1,
Global Compounders ,Marcellus Investment Managers,373,23,CINTAS CORP,4.0,
Global Compounders ,Marcellus Investment Managers,373,23,HERMES INTERNATIONAL,4.0,
Global Compounders ,Marcellus Investment Managers,373,23,COPART INC,3.9,
Special Opportunities Fund ,MOAT Financial Services,241,70,HDFC BANK LTD,5.53,
Special Opportunities Fund ,MOAT Financial Services,241,70,JUPITER WAGONS LTD,4.07,
Special Opportunities Fund ,MOAT Financial Services,241,70,MAZAGON DOCK SHIPBUILDERS,4.02,
Special Opportunities Fund ,MOAT Financial Services,241,70,HINDUSTAN UNILEVER LTD,3.13,
Special Opportunities Fund ,MOAT Financial Services,241,70,STATE BANK OF INDIA LTD,3.05,
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,BHARAT HEAVY ELECTRICALS LTD.,5.7,
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,PIRAMAL ENTERPRISES LTD.,5.3,
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,JSW ENERGY LTD.,5.1,
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,BSE LTD.,5.0,
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,ZOMATO LTD.,4.9,
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,BHARAT ELECTRONICS LTD.,4.2,
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,INOX WIND LTD.,4.0,
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,INDUSIND BANK LTD.,3.8,
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,GLOBAL HEALTH LTD.,3.8,
Next Trillion Dollar Opportunities (NTDOP),Motilal Oswal AMC,8,3,DEEPAK NITRITE LTD.,3.7,
Business Opportunities (BOP),Motilal Oswal AMC,9,3,ZOMATO LTD.,7.0,
Business Opportunities (BOP),Motilal Oswal AMC,9,3,PHOENIX MILLS LTD.,6.1,
Business Opportunities (BOP),Motilal Oswal AMC,9,3,PRESTIGE ESTATES PROJECTS LTD.,5.3,
Business Opportunities (BOP),Motilal Oswal AMC,9,3,BLUE STAR LTD.,4.9,
Business Opportunities (BOP),Motilal Oswal AMC,9,3,APAR INDUSTRIES LTD.,4.8,
Business Opportunities (BOP),Motilal Oswal AMC,9,3,INDUSIND BANK LTD.,4.8,
Business Opportunities (BOP),Motilal Oswal AMC,9,3,ANGEL ONE LTD.,4.6,
Business Opportunities (BOP),Motilal Oswal AMC,9,3,KALYAN JEWELLERS INDIA LTD.,4.6,
Business Opportunities (BOP),Motilal Oswal AMC,9,3,BHARAT ELECTRONICS LTD.,4.4,
Business Opportunities (BOP),Motilal Oswal AMC,9,3,INOX WIND LTD.,4.1,
Value Migration,Motilal Oswal AMC,10,3,ZOMATO LTD.,7.0,
Value Migration,Motilal Oswal AMC,10,3,PRESTIGE ESTATES PROJECTS LTD.,7.0,
Value Migration,Motilal Oswal AMC,10,3,KALYAN JEWELLERS INDIA LTD.,6.5,
Value Migration,Motilal Oswal AMC,10,3,BSE LTD.,5.8,
Value Migration,Motilal Oswal AMC,10,3,APAR INDUSTRIES LTD.,5.4,
Value Migration,Motilal Oswal AMC,10,3,SUZLON ENERGY LTD.,4.8,
Value Migration,Motilal Oswal AMC,10,3,ANGEL ONE LTD.,4.6,
Value Migration,Motilal Oswal AMC,10,3,LARSEN & TOUBRO LTD.,4.4,
Value Migration,Motilal Oswal AMC,10,3,BHARAT ELECTRONICS LTD.,4.4,
Value Migration,Motilal Oswal AMC,10,3,EMUDHRA LTD.,4.3,
Mid to Mega,Motilal Oswal AMC,178,3,TRENT LTD.,7.7,
Mid to Mega,Motilal Oswal AMC,178,3,GLOBAL HEALTH LTD.,6.8,
Mid to Mega,Motilal Oswal AMC,178,3,INDIAN BANK,6.2,674.0
Mid to Mega,Motilal Oswal AMC,178,3,TVS MOTOR COMPANY LTD.,6.1,
Mid to Mega,Motilal Oswal AMC,178,3,KALYAN JEWELLERS INDIA LTD.,5.4,
Mid to Mega,Motilal Oswal AMC,178,3,APAR INDUSTRIES LTD.,5.1,
Mid to Mega,Motilal Oswal AMC,178,3,KEI INDUSTRIES LTD.,4.8,
Mid to Mega,Motilal Oswal AMC,178,3,IDFC FIRST BANK LTD.,4.8,
Mid to Mega,Motilal Oswal AMC,178,3,BSE LTD.,4.7,
Mid to Mega,Motilal Oswal AMC,178,3,APL APOLLO TUBES LTD.,4.7,
Multifactor Equity PMS,Motilal Oswal AMC,318,3,OIL INDIA LTD.,5.0,
Multifactor Equity PMS,Motilal Oswal AMC,318,3,POWER FINANCE CORPORATION LTD.,5.0,
Multifactor Equity PMS,Motilal Oswal AMC,318,3,REC LTD.,5.0,
Multifactor Equity PMS,Motilal Oswal AMC,318,3,AJANTA PHARMA LTD.,3.75,
Multifactor Equity PMS,Motilal Oswal AMC,318,3,ALKEM LABORATORIES LTD.,3.75,
Multifactor Equity PMS,Motilal Oswal AMC,318,3,BAYER CROPSCIENCE LTD.,3.75,
Multifactor Equity PMS,Motilal Oswal AMC,318,3,CASTROL INDIA LTD.,3.75,
Multifactor Equity PMS,Motilal Oswal AMC,318,3,CIPLA LTD.,3.75,
Multifactor Equity PMS,Motilal Oswal AMC,318,3,CONTAINER CORPORATION OF INDIA LTD.,3.75,
Multifactor Equity PMS,Motilal Oswal AMC,318,3,DR. REDDY'S LABORATORIES LTD.,3.75,
Ethical PMS,Motilal Oswal AMC,319,3,GLOBAL HEALTH LTD.,8.3,
Ethical PMS,Motilal Oswal AMC,319,3,BHARAT ELECTRONICS LTD.,7.6,
Ethical PMS,Motilal Oswal AMC,319,3,KEI INDUSTRIES LTD.,6.8,
Ethical PMS,Motilal Oswal AMC,319,3,SIEMENS LTD.,5.9,
Ethical PMS,Motilal Oswal AMC,319,3,BIRLASOFT LTD.,5.7,
Ethical PMS,Motilal Oswal AMC,319,3,CG POWER AND INDUSTRIAL SOLUTIONS LTD.,5.3,
Ethical PMS,Motilal Oswal AMC,319,3,CUMMINS INDIA LTD.,5.0,
Ethical PMS,Motilal Oswal AMC,319,3,PRICOL LTD.,4.6,
Ethical PMS,Motilal Oswal AMC,319,3,APAR INDUSTRIES LTD.,4.5,
Ethical PMS,Motilal Oswal AMC,319,3,ULTRATECH CEMENT LTD.,4.5,
Founders,Motilal Oswal AMC,372,3,ZOMATO LTD.,7.0,
Founders,Motilal Oswal AMC,372,3,KALYAN JEWELLERS INDIA LTD.,5.9,
Founders,Motilal Oswal AMC,372,3,PRESTIGE ESTATES PROJECTS LTD.,5.6,
Founders,Motilal Oswal AMC,372,3,APAR INDUSTRIES LTD.,5.3,
Founders,Motilal Oswal AMC,372,3,INOX WIND LTD.,5.0,
Founders,Motilal Oswal AMC,372,3,EMUDHRA LTD.,4.8,
Founders,Motilal Oswal AMC,372,3,PHOENIX MILLS LTD.,4.7,
Founders,Motilal Oswal AMC,372,3,SUZLON ENERGY LTD.,4.5,
Founders,Motilal Oswal AMC,372,3,TRENT LTD.,4.4,
Founders,Motilal Oswal AMC,372,3,ANGEL ONE LTD.,4.3,
Multicap Strategy,Narnolia,61,25,M&M,9.5,
Multicap Strategy,Narnolia,61,25,SBIN,8.6,
Multicap Strategy,Narnolia,61,25,HDFCBANK,7.2,
Multicap Strategy,Narnolia,61,25,LT,7.2,
Multicap Strategy,Narnolia,61,25,RELIANCE,7.2,
Multicap Strategy,Narnolia,61,25,BHARTIARTL,5.3,
Special Situations Fund,Negen Capital,186,89,MOTILAL OSWAL FINANCIAL SERVICES LTD,11.55,
Special Situations Fund,Negen Capital,186,89,AARTI PHARMALABS LTD,6.62,
Special Situations Fund,Negen Capital,186,89,BAJEL PROJECTS LTD,6.26,
Special Situations Fund,Negen Capital,186,89,NUVAMA WEALTH MANAGEMENT LTD,5.84,
Special Situations Fund,Negen Capital,186,89,PIRAMAL PHARMA LTD,4.82,
ABC Equity Portfolio,Oak Asset Management,254,110,RELIANCE INDUSTRIES,6.51,
ABC Equity Portfolio,Oak Asset Management,254,110,NTPC LTD,6.09,
ABC Equity Portfolio,Oak Asset Management,254,110,DLF LIMITED,5.95,378.0
ABC Equity Portfolio,Oak Asset Management,254,110,CASH & EQ,25.59,
Core Equity Portfolio,PGIM India,96,45,VST TILLERS & TRACTORS,7.5,
Core Equity Portfolio,PGIM India,96,45,MARUTI SUZUKI INDIA LTD,6.0,
Core Equity Portfolio,PGIM India,96,45,COMPUTER AGE MANAGEMENT SYSTEM,6.0,
Core Equity Portfolio,PGIM India,96,45,FDC LTD,6.0,
Core Equity Portfolio,PGIM India,96,45,EUREKA FORBES,6.0,
Core Equity Portfolio,PGIM India,96,45,BHARAT ELECTRONICS,5.0,
Core Equity Portfolio,PGIM India,96,45,TIMKEN INDIA LTD,3.0,
Core Equity Portfolio,PGIM India,96,45,MPHASIS,3.5,
Core Equity Portfolio,PGIM India,96,45,POWERGRID CORPORATION OF INDIA,4.5,
Core Equity Portfolio,PGIM India,96,45,VARDHMAN TEXTILES LTD,4.5,
Core Equity Portfolio,PGIM India,96,45,PHOENIX MILLS LTD,2.0,
Core Equity Portfolio,PGIM India,96,45,ASTRAL LTD,4.0,
Core Equity Portfolio,PGIM India,96,45,PI INDUSTRIES,5.5,
Core Equity Portfolio,PGIM India,96,45,SYNGENE INTERNATIONAL,6.0,
Core Equity Portfolio,PGIM India,96,45,ICICI LOMBARD LTD,5.0,
Core Equity Portfolio,PGIM India,96,45,HINDUSTAN UNILEVER LTD,5.0,
Core Equity Portfolio,PGIM India,96,45,NESTLE INDIA LTD,5.0,
Core Equity Portfolio,PGIM India,96,45,ORACLE FINANCIAL SERVICES SOFTWARE LTD,4.0,
Core Equity Portfolio,PGIM India,96,45,HAVELLS,5.0,
Phoenix,PGIM India,97,45,VST TILLERS & TRACTORS,6.0,
Phoenix,PGIM India,97,45,ARTEMIS MEDICARE SERVICES LTD,6.0,
Phoenix,PGIM India,97,45,HAWKINS COOKER,4.5,
Phoenix,PGIM India,97,45,SANDHAR TECHNOLOGIES,4.5,
Phoenix,PGIM India,97,45,CARBORUNDUM UNIVERSAL,4.5,
Phoenix,PGIM India,97,45,KPR MILLS LTD.,4.5,
Phoenix,PGIM India,97,45,PROCTER & GAMBLE HEALTH LTD,4.5,
Phoenix,PGIM India,97,45,TRENT LTD,4.5,
Phoenix,PGIM India,97,45,TATA CONSUMER PRODUCTS LTD,4.0,
Phoenix,PGIM India,97,45,KAJARIA CERAMICS LTD,4.0,
Phoenix,PGIM India,97,45,C E INFOSYSTEMS (MAPMYINDIA),4.0,
Phoenix,PGIM India,97,45,PHOENIX MILLS LTD,4.0,
Phoenix,PGIM India,97,45,GREENPLY INDUSTRIES LTD,4.0,
Phoenix,PGIM India,97,45,SAGAR CEMENTS LTD,3.75,
Phoenix,PGIM India,97,45,ULTRAMARINE & PIGMENTS,3.5,
Phoenix,PGIM India,97,45,DCB,3.5,
Phoenix,PGIM India,97,45,OBEROI REALTY LTD,3.5,
Phoenix,PGIM India,97,45,INDIAN HOTELS CO LTD,3.5,
Phoenix,PGIM India,97,45,AFFLE INDIA LTD,3.0,
Signature India Portfolio,Phillip Capital,64,28,RELIANCE INDUSTRIES LTD,6.26,
Signature India Portfolio,Phillip Capital,64,28,ICICI BANK LTD,6.01,
Signature India Portfolio,Phillip Capital,64,28,HDFC BANK LTD,5.44,
Signature India Portfolio,Phillip Capital,64,28,TATA ELXSI LTD,5.35,
Signature India Portfolio,Phillip Capital,64,28,TIPS INDUSTRIES LTD,5.13,
Signature India Portfolio,Phillip Capital,64,28,COFORGE LTD,5.04,
Signature India Portfolio,Phillip Capital,64,28,BAJAJ FINANCE LTD,4.98,
Signature India Portfolio,Phillip Capital,64,28,SONA BLW PRECISION FORGINGS LTD,4.92,
Signature India Portfolio,Phillip Capital,64,28,KSB LTD,4.59,
Signature India Portfolio,Phillip Capital,64,28,SCHAEFFLER INDIA LTD,4.51,
Signature India Portfolio,Phillip Capital,64,28,DIVI'S LABORATORIES LTD,4.26,
Signature India Portfolio,Phillip Capital,64,28,EUREKA FORBES LTD,4.15,
Signature India Portfolio,Phillip Capital,64,28,POONAWALLA FINCORP LTD,3.97,
Signature India Portfolio,Phillip Capital,64,28,GRINDWELL NORTON LTD,3.92,
Signature India Portfolio,Phillip Capital,64,28,TATA CONSUMER PRODUCTS LTD,3.67,
Signature India Portfolio,Phillip Capital,64,28,ASTRAL LTD,3.65,
Signature India Portfolio,Phillip Capital,64,28,TATA CONSULTANCY SERVICES LTD,3.37,
Signature India Portfolio,Phillip Capital,64,28,CRAFTSMAN AUTOMATION LTD,3.36,
Signature India Portfolio,Phillip Capital,64,28,SRF LTD,3.05,
Signature India Portfolio,Phillip Capital,64,28,ENDURANCE TECHNOLOGIES LTD,2.76,
Signature India Portfolio,Phillip Capital,64,28,SIEMENS LTD,2.71,
Signature India Portfolio,Phillip Capital,64,28,BAJAJ ELECTRICALS LTD,1.25,
Signature India Portfolio,Phillip Capital,64,28,JIO FINANCIAL SERVICES LTD,0.91,
Signature India Portfolio,Phillip Capital,64,28,ZOMATO LTD,0.63,
Signature India Portfolio,Phillip Capital,64,28,BAJEL PROJECTS LTD,0.6,
Emerging India Portfolio,Phillip Capital,203,28,SRF LTD,7.36,
Emerging India Portfolio,Phillip Capital,203,28,KSB LTD,7.33,
Emerging India Portfolio,Phillip Capital,203,28,ASTRAL LTD,6.53,
Emerging India Portfolio,Phillip Capital,203,28,KPIT TECHNOLOGIES LTD,5.79,
Emerging India Portfolio,Phillip Capital,203,28,COFORGE LTD,5.74,
Emerging India Portfolio,Phillip Capital,203,28,POONAWALLA FINCORP LTD,5.61,
Emerging India Portfolio,Phillip Capital,203,28,EUREKA FORBES LTD,5.59,
Emerging India Portfolio,Phillip Capital,203,28,TATA ELXSI LTD,5.49,
Emerging India Portfolio,Phillip Capital,203,28,SCHAEFFLER INDIA LTD,5.17,
Emerging India Portfolio,Phillip Capital,203,28,GRINDWELL NORTON LTD,5.01,
Emerging India Portfolio,Phillip Capital,203,28,CRAFTSMAN AUTOMATION LTD,4.9,
Emerging India Portfolio,Phillip Capital,203,28,ENDURANCE TECHNOLOGIES LTD,4.65,
Emerging India Portfolio,Phillip Capital,203,28,IDFC FIRST BANK LTD,4.29,
Emerging India Portfolio,Phillip Capital,203,28,TIPS INDUSTRIES LTD,4.2,
Emerging India Portfolio,Phillip Capital,203,28,PRAJ INDUSTRIES LTD,3.47,
Emerging India Portfolio,Phillip Capital,203,28,ESAB INDIA LTD,3.06,
Emerging India Portfolio,Phillip Capital,203,28,KRISHNA INSTITUTE OF MEDICAL SCIENCES LTD,2.78,
Emerging India Portfolio,Phillip Capital,203,28,SONA BLW PRECISION FORGINGS LTD,2.04,
Emerging India Portfolio,Phillip Capital,203,28,ZOMATO LTD,2.02,
Leader Portfolio,Piper Serica,159,76,BAJEL PROJECTS LTD,1.16,
Leader Portfolio,Piper Serica,159,76,JIO FINANCIAL SERVICES LTD,5.6,
Leader Portfolio,Piper Serica,159,76,DIXON TECHNOLOGIES INDIA LTD,4.7,
Leader Portfolio,Piper Serica,159,76,APOLLO HOSPITALS ENTERPRISES LTD,4.7,
Leader Portfolio,Piper Serica,159,76,RELIANCE INDUSTRIES LTD,4.4,
Aqua Strategy,Prabhudas Liladher,43,16,CENTRAL DEPOSITORY SERVICES INDIA LTD,4.4,
Aqua Strategy,Prabhudas Liladher,43,16,SCHNEIDER ELECTRIC INFRASTRUCTURE LTD,4.16,
Aqua Strategy,Prabhudas Liladher,43,16,ADANI ENTERPRISES LTD,3.7,
Aqua Strategy,Prabhudas Liladher,43,16,INTERGLOBE AVIATION LTD,3.65,
Aqua Strategy,Prabhudas Liladher,43,16,EICHER MOTORS LTD,3.53,
Aqua Strategy,Prabhudas Liladher,43,16,E I H LTD,3.48,
Multi Asset Dynamic Portfolio Strategy,Prabhudas Liladher,45,16,EQUITY_NIPPON INDIA_NIFTY 50 BEES ETF_LARGE CAP,48.13,
Multi Asset Dynamic Portfolio Strategy,Prabhudas Liladher,45,16,EQUITY_NIPPON INDIA_NIFTY MIDCAP 150 ETF_MIDCAP,32.61,
Multi Asset Dynamic Portfolio Strategy,Prabhudas Liladher,45,16,EQUITY_NIPPON INDIA_SMALL CAP FUND DIRECT-GROWTH_SMALLCAP,8.53,
Multi Asset Dynamic Portfolio Strategy,Prabhudas Liladher,45,16,DEBT_ICICI PRUDENTIAL_ALL SEASONS BOND FUND DIRECT-GROWTH_BONDS,4.94,
Multi Asset Dynamic Portfolio Strategy,Prabhudas Liladher,45,16,GOLD_NIPPON INDIA_GOLD BEES ETF,4.18,
Flagship PMS,Quest Investment,145,72,ICICI BANK,9.2,
Flagship PMS,Quest Investment,145,72,TRENT LTD,7.0,
Flagship PMS,Quest Investment,145,72,ZOMATO LTD,6.8,
Flagship PMS,Quest Investment,145,72,HDFC BANK,5.8,
Flagship PMS,Quest Investment,145,72,AJMERA REALTY & INFRA INDIA LTD,5.3,
Flagship PMS,Quest Investment,145,72,ABB INDIA LTD,4.8,
Flagship PMS,Quest Investment,145,72,TCS,4.4,
Flagship PMS,Quest Investment,145,72,INDIAN HOTELS,4.0,
Flagship PMS,Quest Investment,145,72,GMM PFAUDLER LTD,3.9,
Flagship PMS,Quest Investment,145,72,E I H LTD,3.8,
Multi PMS,Quest Investment,146,72,ZOMATO LTD,8.0,
Multi PMS,Quest Investment,146,72,ICICI BANK,7.7,
Multi PMS,Quest Investment,146,72,TRENT LTD,6.0,
Multi PMS,Quest Investment,146,72,ABB INDIA LTD,4.7,
Multi PMS,Quest Investment,146,72,TCS,4.5,
Multi PMS,Quest Investment,146,72,AJMERA REALTY & INFRA INDIA LTD,4.1,
Multi PMS,Quest Investment,146,72,NIPPON INDIA NIFTY PSU BANK BEES ETF,3.9,
Multi PMS,Quest Investment,146,72,HDFC BANK,3.9,
Multi PMS,Quest Investment,146,72,E I H LTD,3.6,
Multi PMS,Quest Investment,146,72,INDIAN HOTELS,3.5,
India Next Portfolio ,Renaissance,341,18,MOTILAL OSWAL FINANCIAL SERVICES LTD,6.74,
India Next Portfolio ,Renaissance,341,18,INFOSYS LTD,5.76,
India Next Portfolio ,Renaissance,341,18,HINDUSTAN PETROLEUM CORPORATION LTD,5.1,
India Next Portfolio ,Renaissance,341,18,HDFC ASSET MANAGEMENT COMPANY LIMITED,4.99,586.0
India Next Portfolio ,Renaissance,341,18,STATE BANK OF INDIA,4.99,1313.0
Midcap Portfolio,Renaissance,49,18,HINDUSTAN PETROLEUM CORPORATION LTD,5.52,
Midcap Portfolio,Renaissance,49,18,CUMMINS INDIA LTD,5.21,
Midcap Portfolio,Renaissance,49,18,POWER FINANCE CORPORATION LTD,5.15,
Midcap Portfolio,Renaissance,49,18,ZYDUS LIFESCIENCES LTD,4.31,
Midcap Portfolio,Renaissance,49,18,NUVAMA WEALTH MANAGEMENT LTD,4.16,
Opportunities Portfolio,Renaissance,48,18,STATE BANK OF INDIA,6.96,1313.0
Opportunities Portfolio,Renaissance,48,18,BHARTI AIRTEL LTD,6.79,
Opportunities Portfolio,Renaissance,48,18,SUN PHARMACEUTICAL INDUSTRIES LTD,6.25,
Opportunities Portfolio,Renaissance,48,18,TECH MAHINDRA LTD,5.93,
Opportunities Portfolio,Renaissance,48,18,HDFC BANK LTD,5.77,
Flexi Cap,Right Horizons,130,49,TRENT LTD.,6.94,
Flexi Cap,Right Horizons,130,49,RELIANCE INDUSTRIES LTD.,5.56,
Flexi Cap,Right Horizons,130,49,KEI INDUSTRIES LTD.,5.31,
Flexi Cap,Right Horizons,130,49,ICICI BANK LTD.,4.86,
Flexi Cap,Right Horizons,130,49,APOLLO PIPES LTD.,4.82,
Super Value,Right Horizons,131,49,KEI INDUSTRIES LTD.,5.92,
Super Value,Right Horizons,131,49,TRENT LTD.,5.72,
Super Value,Right Horizons,131,49,NUVAMA WEALTH MANAGE LTD,5.49,
Super Value,Right Horizons,131,49,ADITYA VISION LTD.,4.71,
Super Value,Right Horizons,131,49,KPI GREEN ENERGY LIMITED,4.59,836.0
India Business Leaders,Right Horizons,133,49,RELIANCE INDUSTRIES LTD.,8.22,
India Business Leaders,Right Horizons,133,49,TRENT LTD.,7.99,
India Business Leaders,Right Horizons,133,49,HDFC BANK LTD.,7.57,
India Business Leaders,Right Horizons,133,49,ICICI BANK LTD.,6.1,
India Business Leaders,Right Horizons,133,49,STATE BANK OF INDIA,5.84,1313.0
Perennial Fund,Right Horizons,257,49,TRENT LTD.,13.51,
Perennial Fund,Right Horizons,257,49,VARUN BEVERAGES LIMITED,7.94,1582.0
